function,name,d,q,GRH,t,|D|,S0_re,S0_im,abs_S0,S1_re,S1_im,abs_S1,S2_re,S2_im,abs_S2,S3_re,S3_im,abs_S3,S4_re,S4_im,abs_S4,S5_re,S5_im,abs_S5,S6_re,S6_im,abs_S6,S7_re,S7_im,abs_S7
F14,L(chi_7)+c*L(chi_11),1,77,False,12440.180000008877,17.55518480747362,0.39193815219266714,0.048773370997570224,0.39496120931386275,3.7545703050968324,1.8279461665247971,4.175905334610403,8.030805619789229,-0.7116120943470161,8.06227205418294,4.127956144151558,-0.3635310525079276,4.1439325228792185,0.833019964386116,1.449880112029012,1.6721467041868983,-0.005600215038771574,1.5033284039159027,1.503338834870175,0.010857202208485666,0.025041058297739192,0.027293468824367468,-0.00024309070798164738,0.0006024200680872444,0.0006496176034724264
F14,L(chi_7)+c*L(chi_11),1,77,False,18639.880000031433,17.46440362262723,0.39193815219266714,0.048773370997570224,0.39496120931386275,4.160950712285871,2.8903058753300237,5.066298341298067,6.52969272667225,1.7105818349439037,6.750035356855291,3.4683931506670316,1.5465972327873814,3.7975931914911003,0.7529059867193392,1.7332272287743895,1.8896941687486821,0.08709306526620227,0.3224037107132258,0.33396010944290994,-0.014062753967748542,0.02916541479642243,0.03237873483329458,-0.0006495829778556994,6.707132127876811e-06,0.0006496176034724266
F14,L(chi_7)+c*L(chi_11),1,77,False,18114.010000029517,17.463892088229045,0.39193815219266714,0.048773370997570224,0.39496120931386275,4.09471943954498,0.6494518363408799,4.145903396886389,5.26574737630929,-1.786188522462142,5.560446463089422,4.2013539829070075,0.41823906639134817,4.222120226419954,3.020000095624204,0.1779095929234154,3.025235924820472,0.43384820253536754,-0.16227803292933382,0.4632045151059985,0.04331147815581071,-0.02021239592102141,0.04779565972878072,-2.4350019131340794e-05,0.0006491610796324454,0.0006496176034724264
F14,L(chi_7)+c*L(chi_11),1,77,False,19600.700000034925,17.424152184925664,0.39193815219266714,0.048773370997570224,0.39496120931386275,4.559498391248697,1.1774870874449685,4.709087111203093,5.206896154490585,3.1973603855269728,6.110227573387593,4.279325571549592,0.7765393196589552,4.34921149891502,1.8397872422864894,0.36471258458098843,1.8755885386277742,0.2220104237974972,-0.05859993110226276,0.22961398084597168,0.02293674344388932,0.02448691311606688,0.03355149942647285,0.0005726549855117496,0.0003067071865962659,0.0006496176034724264
F14,L(chi_7)+c*L(chi_11),1,77,False,13355.200000012206,17.391679843563995,0.39193815219266714,0.048773370997570224,0.39496120931386275,4.891152786509398,1.9865619225505144,5.279185908178102,6.881395710411343,-1.179056532769361,6.981674672364341,3.3081055932747434,-0.05806943927201743,3.3086152203048647,1.822300915096748,0.1446995520546453,1.8280368118632788,0.10607990784044684,-0.18413677156701402,0.21250717044504733,-0.024954855142561072,-0.013724766706264827,0.028480063488826746,-0.00027920639608134084,-0.0005865550435624334,0.0006496176034724264
F14,L(chi_7)+c*L(chi_11),1,77,False,15974.700000021736,17.364746972210707,0.39193815219266714,0.048773370997570224,0.39496120931386275,3.7475128849986787,1.1667620777930554,3.924944148571682,5.179840706481287,1.5716477829192377,5.413023785101587,5.220158043802173,0.07084927696300762,5.220638813624125,2.103347053847193,0.3609512806920756,2.1340934037574164,0.3686467642567321,0.1527889301397901,0.3990550011843233,0.021483036496475205,0.008107942893646292,0.022962133939935007,-0.0003892962726554215,0.0005200494619147823,0.0006496176034724267
F14,L(chi_7)+c*L(chi_11),1,77,False,12675.130000009733,17.27848435290652,0.39193815219266714,0.048773370997570224,0.39496120931386275,3.389656294484858,2.4407991527162363,4.17699297325733,6.422726546031272,0.9171354590996189,6.48787744454476,2.5338966395420965,1.1776032146837578,2.79416919872728,3.2183714680534883,0.8139481892315412,3.319702782047524,0.2714967467123626,0.5116415555234496,0.5792128838465629,-0.008257844706988586,0.04630097901684517,0.047031613379971096,-0.0005385043310107716,0.0003633402210379413,0.0006496176034724264
F14,L(chi_7)+c*L(chi_11),1,77,False,13011.390000010955,17.2244835209649,0.39193815219266714,0.048773370997570224,0.39496120931386275,4.0285662498578185,0.07012827185242088,4.029176591315711,4.366002204497421,-1.4494652030174715,4.600317882976656,4.0192176152460055,-0.3055625735811871,4.030816136352208,3.555907396229978,1.8583327892803205,4.0122161165965915,0.8014998695640801,1.0886995208937664,1.3519129734215711,0.006758391883006016,0.05915207625877117,0.059536912806827345,7.057543825312123e-05,-0.0006457725127756976,0.0006496176034724264
F14,L(chi_7)+c*L(chi_11),1,77,False,12872.900000010452,17.21611780834518,0.39193815219266714,0.048773370997570224,0.39496120931386275,-4.885521263646801,2.112187456668581,5.322560837571809,-5.21534940846827,-0.873511478752329,5.287995060126513,-3.3313182443290046,2.618333953370038,4.237139829692861,-2.599860519235331,0.6641022085141158,2.6833386783691564,-0.8561050579096674,0.13691782808070108,0.8669846375944913,-0.06301957646629922,0.0011902952794741934,0.06303081643802556,-0.0006489447336913603,-2.955948841756733e-05,0.0006496176034724266
F14,L(chi_7)+c*L(chi_11),1,77,False,16454.750000023483,17.18005748744659,0.39193815219266714,0.048773370997570224,0.39496120931386275,2.6413244334405097,2.4599928212385858,3.6094541752507685,4.909996665709296,3.3837281870182148,5.96302638774121,2.457338693085212,1.397576889693635,2.8269656197307165,3.2291352259054307,1.884695146619973,3.738902259069659,0.5297464774678667,0.5254726785416959,0.7461587406734559,-0.001840826675266325,0.032513914752516,0.03256598371586907,-0.0005817209307257296,0.0002891431989462135,0.0006496176034724264
F14,L(chi_7)+c*L(chi_11),1,77,False,18901.020000032382,17.120897974477646,0.39193815219266714,0.048773370997570224,0.39496120931386275,-4.774255137753711,2.191204515605883,5.253083794265927,-2.744437979520768,0.4720988591874755,2.784747233822516,-3.7254012728010246,4.586032944801232,5.908494970310947,-3.841466974956758,-0.5895774482857826,3.886446974707181,-1.0097205893072958,-0.14168817380755583,1.0196132634817934,-0.10798839097598666,-0.0011470607349673024,0.1079944828864524,-0.000637748501334118,-0.00012361181087317344,0.0006496176034724266
F14,L(chi_7)+c*L(chi_11),1,77,False,17324.95000002665,17.117603049981902,0.39193815219266714,0.048773370997570224,0.39496120931386275,2.744970036092726,0.8266094315117114,2.866730481107531,3.992518283204409,1.6312253389319071,4.312899065372965,4.2309138417486105,0.6364506275160722,4.278516254213088,4.012301008978887,0.32137664992205045,4.025151219242343,1.3940295176537096,-0.25386111776228887,1.4169558084856964,0.06424026756274707,-0.08772760019631987,0.1087333610845295,-0.0006152160823537449,0.00020859578795979784,0.0006496176034724266
F14,L(chi_7)+c*L(chi_11),1,77,False,18187.540000029785,17.087139135615313,0.39193815219266714,0.048773370997570224,0.39496120931386275,2.2731546955057715,1.1905817239535053,2.5660703636323063,5.36743346709193,-0.5162071323929339,5.392199164273499,3.977340116546551,-1.000926369343627,4.101351972159662,3.732843432225202,-0.10226131526611731,3.734243894834238,1.2726730538536755,-0.8031215964543585,1.5048923551857913,0.021451537767863304,-0.11916812365502062,0.12108348429106403,0.0006179313068676826,0.00020040940779827833,0.0006496176034724264
F14,L(chi_7)+c*L(chi_11),1,77,False,10118.49000000043,17.070957907855618,0.39193815219266714,0.048773370997570224,0.39496120931386275,3.9485642838709003,2.421939266157539,4.6321646897338,5.859918961769575,-0.702888254956697,5.9019235963762435,2.3286478074169312,1.9512009227738225,3.038056229239528,2.739070085383691,2.3008468614128725,3.5772057827747745,0.6316867308865401,0.19568853674472833,0.6613033565553837,-0.00382689221181547,0.008560850050837697,0.009377273462674621,9.813286294106305e-05,-0.0006421627301177245,0.0006496176034724266
F14,L(chi_7)+c*L(chi_11),1,77,False,10953.390000003468,17.06302873670164,0.39193815219266714,0.048773370997570224,0.39496120931386275,5.767650662207791,0.3372091876947141,5.777499822374009,4.161073778897918,-3.1607045122803257,5.225379221394463,4.449155976375052,2.3810561881547097,5.046228044120051,2.3520002728057303,0.4084135365933487,2.3871964519391606,-0.039775020231574136,0.28306840812364026,0.285849218841112,-0.021740064403132815,0.017374235838135667,0.027829740767953994,-0.00017484051245278892,-0.0006256467261534299,0.0006496176034724266
F14,L(chi_7)+c*L(chi_11),1,77,False,10907.2100000033,17.033097414695806,0.39193815219266714,0.048773370997570224,0.39496120931386275,4.12151938397928,2.198220531872149,4.671091471943277,3.0643222382992255,1.739932999746354,3.523838478668045,3.772567654038047,3.5545936946357113,5.183377570488,3.287400001186766,0.37088318781848795,3.3082552964983147,0.5285608364551839,-0.1254040064797919,0.543233580217007,-0.025824344703921445,0.016317536069062423,0.030547647417634452,-0.00028731573902597866,0.0005826256918890674,0.0006496176034724264
F14,L(chi_7)+c*L(chi_11),1,77,False,19737.910000035426,17.002959279655457,0.39193815219266714,0.048773370997570224,0.39496120931386275,3.955826919593806,-0.7063982101915439,4.018403295980238,4.391928471476094,-3.7415375431784472,5.769587410341934,2.2938732619565623,-2.5454660385151433,3.4265510203633647,2.7412177594132654,-1.075238745717028,2.9445565310949307,1.0075317665255668,-0.2984562166827878,1.0508074865715091,0.021394746950784048,-0.04499760299400815,0.04982488808110316,0.00045300422513788876,0.0004656073482543846,0.0006496176034724264
F14,L(chi_7)+c*L(chi_11),1,77,False,10364.020000001325,16.986604297782353,0.39193815219266714,0.048773370997570224,0.39496120931386275,5.217608213102746,0.15623732572609253,5.219946893157752,5.231404005032669,2.1980434021611206,5.674414741773453,4.068414100271628,0.4361883017721798,4.091729894053603,1.7952274595387163,-0.17703795517184062,1.8039357164414864,0.058921431050539694,0.024362229800094018,0.06375933875030458,0.006317060715677202,0.017468234745024267,0.018575372975873868,0.00026576576209152655,-0.000592766050344627,0.0006496176034724266
F14,L(chi_7)+c*L(chi_11),1,77,False,16174.240000022462,16.97033882385877,0.39193815219266714,0.048773370997570224,0.39496120931386275,4.526789877488699,1.8637231209595124,4.895435676886504,3.1934978279409867,-1.0382161857717478,3.358023410499432,3.3652389391134014,3.4123997941376034,4.792630329198722,4.229042937849777,-0.9437346332753946,4.333063492290474,0.947693307386871,-0.40740512219712627,1.0315529741406022,0.08276101407636165,-0.12726911427290044,0.15181176798508186,-0.0005314043367400153,-0.00037364750987416373,0.0006496176034724266
F14,L(chi_7)+c*L(chi_11),1,77,False,12503.500000009108,16.922968971588116,0.39193815219266714,0.048773370997570224,0.39496120931386275,3.495615364181822,-0.11073419594746813,3.4973688447826237,6.386565041478702,-1.71361368805454,6.612464359142191,4.250525134834151,-2.1182406103938347,4.749095409167785,1.9951784548893177,1.2271282773885934,2.3423451658586147,0.25206606012485366,0.1314926045323472,0.284301958687531,-0.039153588068201406,0.0018270532891332472,0.039196193467424055,-0.0003830994634156559,0.0005246311388698685,0.0006496176034724264
F14,L(chi_7)+c*L(chi_11),1,77,False,18839.57000003216,16.860002399711725,0.39193815219266714,0.048773370997570224,0.39496120931386275,3.3902896999544403,0.9738819409578141,3.5273942627017085,5.17320502288119,2.573158605824831,5.7778192615807535,4.225248491393225,1.313945402476245,4.424836418977451,2.9585562677087522,-0.9769513158655151,3.1156843650745665,0.32039242807115326,-0.37522246822779026,0.4933996439280071,0.02139502567623034,-0.0006573151745377023,0.0214051205772178,-0.0005628612450766507,0.00032433046346592445,0.0006496176034724266
F14,L(chi_7)+c*L(chi_11),1,77,False,15322.290000019362,16.790017954425636,0.39193815219266714,0.048773370997570224,0.39496120931386275,4.076570589229026,1.6898816870484012,4.412950020699151,5.0676857614970165,4.2277005253800946,6.599612921193084,4.535376961897666,1.5797938810065835,4.802644364616013,1.6637656656207933,-0.9626513401255697,1.9221898430550912,-0.13964883122218674,-0.35113277078601896,0.3778836048065458,-0.00129874649183405,-0.009880320690371043,0.009965313813153371,0.00025169275411608975,-0.000598877106146759,0.0006496176034724266
F14,L(chi_7)+c*L(chi_11),1,77,False,15259.900000019135,16.787398278235507,0.39193815219266714,0.048773370997570224,0.39496120931386275,4.066688871461096,-0.9638334845572346,4.179346044923688,3.5577497540639627,-2.9767869703452123,4.638840801251884,2.958696564067164,-2.472298897089496,3.855664300062024,2.7891374828317033,-0.8800356108361684,2.9246795678290223,1.2118843322704056,-0.16738531006879093,1.2233893398380224,0.07063990099132358,-0.03176005310504811,0.07745125296145619,-9.342996541763382e-06,-0.0006495504130988443,0.0006496176034724264
F14,L(chi_7)+c*L(chi_11),1,77,False,13400.960000012372,16.769121775048774,0.39193815219266714,0.048773370997570224,0.39496120931386275,4.109766639853581,-0.7985558323941291,4.18663029792506,5.050977802483071,-0.3040175748802281,5.060118916291668,4.189930996667423,0.5564843329204603,4.2267240943336235,2.771213136068489,1.3147065073434947,3.0672586206529564,0.2519925160728156,0.7696636940043484,0.8098656864104858,-0.0752925985539316,0.02805325054807807,0.08034899043122287,0.0006434746267967339,-8.912595250578164e-05,0.0006496176034724264
F14,L(chi_7)+c*L(chi_11),1,77,False,16700.440000024377,16.753871300033502,0.39193815219266714,0.048773370997570224,0.39496120931386275,4.496572821192595,0.2238674474766973,4.502142131289023,4.191541676001824,0.9176985499952983,4.29082652298175,4.996531678520093,1.2788686182943902,5.157599611962238,2.1426381823830036,0.4531470889916744,2.1900321150310034,0.3791996602426029,-0.3513074041447678,0.516922890318315,-0.03828264172295953,-0.03409805569282186,0.051266344313977204,0.00047095901956514135,0.0004474378533735156,0.0006496176034724266
F14,L(chi_7)+c*L(chi_11),1,77,False,17289.96000002652,16.727101857210982,0.39193815219266714,0.048773370997570224,0.39496120931386275,4.114294703682005,0.10607204387969722,4.115661816432276,5.213384108928719,-2.0493848879602785,5.601727616211846,4.643591886652558,-0.18708753752347032,4.64735918092007,2.2859061643018452,1.340875426985603,2.6501535620954115,0.10683029640335893,0.3406547480174277,0.3570131224149144,-0.03270776310919109,0.029127352649127285,0.04379726521089626,-0.000263019166831759,-0.0005939898556544431,0.0006496176034724266
F14,L(chi_7)+c*L(chi_11),1,77,False,14470.760000016264,16.670542664688046,0.39193815219266714,0.048773370997570224,0.39496120931386275,3.928858434473832,-1.0812873402729002,4.074936921029651,4.046706072390468,-1.477192725704737,4.307891408241029,4.73918440561131,-0.15233599123367159,4.741632111901405,3.2340416847753266,1.1605572671812323,3.4359742125446173,0.32149860972264127,0.479785550091016,0.5775426652029528,-0.022338302992623956,0.01888604678391776,0.029252051957334598,0.0004899230051580936,0.000426589357295891,0.0006496176034724266
F14,L(chi_7)+c*L(chi_11),1,77,False,17261.870000026418,16.659155166349464,0.39193815219266714,0.048773370997570224,0.39496120931386275,3.9325021736187593,1.5499640385620088,4.226932914815626,4.605426097850102,-0.1291133206925218,4.607235591147806,3.808617699202403,1.6264819460371247,4.141378067680192,2.5111288237007616,1.5002545234969284,2.9251549710218376,0.6014159246786789,0.47600138089740246,0.7669931088825664,0.01783441158466415,-0.003295534996539138,0.01813633886661299,0.000489233724620162,-0.0004273796829934038,0.0006496176034724266
F14,L(chi_7)+c*L(chi_11),1,77,False,19798.520000035645,16.61487859246,0.39193815219266714,0.048773370997570224,0.39496120931386275,-3.1265706368995954,1.644675315021374,3.532761078726298,-5.250731041654347,0.4912160590132097,5.273658093622017,-4.273904494112048,-0.34106326350227817,4.287491548038549,-3.2456024434797413,0.15275373106861753,3.2491951193298703,-1.032442964768721,-0.49918088846552483,1.14678683063142,-0.018426757540027802,-0.08995335829326027,0.09182130505320989,0.0005859871151177,0.0002803963831030888,0.0006496176034724264
F14,L(chi_7)+c*L(chi_11),1,77,False,11433.730000005216,16.600494172291263,0.39193815219266714,0.048773370997570224,0.39496120931386275,5.175807972566756,0.3675423403890886,5.188841444953225,5.653157466896033,-0.025556589747999556,5.653215234254037,4.992398181172406,0.5834273880825255,5.026373157311178,0.43457167819013526,-0.020860555603398077,0.43507207019650546,-0.06378703286398188,0.03671432632925359,0.07359841927243838,-0.01578330093930178,0.0365619052543871,0.03982317797930426,0.0003848166935273191,0.000523372852872558,0.0006496176034724267
F14,L(chi_7)+c*L(chi_11),1,77,False,12085.830000007589,16.437706567708464,0.39193815219266714,0.048773370997570224,0.39496120931386275,3.182234237595026,1.53396792534073,3.5326579708338786,4.878285742860893,3.3183487142293213,5.8999245739439115,4.6696584161017975,0.6302551957610278,4.711998656075161,1.9361163232749912,-0.11352460270548015,1.9394417373747805,0.3497939533943425,0.33185756779245035,0.48216724809174283,-0.02015405439600325,0.0312355308432604,0.03717316633887043,-0.0004248903148892665,0.0004913972436375267,0.0006496176034724266
F14,L(chi_7)+c*L(chi_11),1,77,False,16255.720000022759,16.4242805059592,0.39193815219266714,0.048773370997570224,0.39496120931386275,3.982764300063412,1.2127413051134663,4.163310334696167,4.08745671092406,-2.0390923315562564,4.567844119526153,3.1094225804119113,-0.6570806303025031,3.1780912098764884,3.760657800125694,-0.6576822275947117,3.817734014063862,0.889961641707179,-0.5963705808915587,1.0713027552765242,-0.019927299593276306,0.0006334722491465384,0.01993736582827904,0.0005875458630312668,0.0002771153001479758,0.0006496176034724266
F14,L(chi_7)+c*L(chi_11),1,77,False,17770.070000028267,16.381093747601255,0.39193815219266714,0.048773370997570224,0.39496120931386275,4.1310286534436,0.6573282594678994,4.18299870622346,5.3643836022854625,1.0918857836679634,5.47437905127562,5.123627878921271,1.0239773932701686,5.224949027845884,1.087864950408356,0.7170205055082293,1.3029077310562907,-0.21404734326919206,0.32928222664825707,0.392737889624917,0.02158752534607837,0.04903426905117579,0.05357593482106189,-0.0004528318587890195,-0.00046577498688416094,0.0006496176034724266
F14,L(chi_7)+c*L(chi_11),1,77,False,11279.440000004655,16.35168396768889,0.39193815219266714,0.048773370997570224,0.39496120931386275,5.543486087327986,0.16942973457250407,5.546074687141911,5.845137280479132,-0.8910949434969717,5.912671141368581,3.848305009528475,-0.7744786572083512,3.9254641301167443,0.8775587461240535,0.054301839681538025,0.8792371936466407,-0.2280862387988598,-0.5183656201334158,0.566326980167563,-0.04808502564171238,-0.08030762994442962,0.09360280507685434,-0.00025355238211027754,0.0005980921503141992,0.0006496176034724266
F14,L(chi_7)+c*L(chi_11),1,77,False,16129.370000022298,16.248829316099254,0.39193815219266714,0.048773370997570224,0.39496120931386275,5.7321884478677,-0.14815586877312187,5.734102768813952,3.0220673133253215,-3.2298087874049153,4.423183881489367,3.8583710676677274,2.2299407280270342,4.456418174535368,3.3958577744804033,0.9704468046177764,3.5318008190003938,-0.07260662990779719,1.0761585464446455,1.0786050898231567,-0.11120698969993195,0.08143104095976698,0.13783326517902714,-0.0004128608977458359,0.000501546518135418,0.0006496176034724264
F14,L(chi_7)+c*L(chi_11),1,77,False,19320.040000033907,16.166075897276848,0.39193815219266714,0.048773370997570224,0.39496120931386275,4.93387681750312,0.213353800391068,4.93848765255478,5.309902020033058,1.8548559567153,5.624548878133551,4.538806730107225,1.2538391036335823,4.70880866367145,0.8170082059218093,0.34258238428431487,0.8859261247787535,-0.2852308986752282,0.09986790398334605,0.30220897373358246,1.5082805288990251e-05,0.017400233577286442,0.017400240114295605,-0.0005769010050788202,-0.000298644037409599,0.0006496176034724266
F14,L(chi_7)+c*L(chi_11),1,77,False,11188.080000004322,16.118077519719115,0.39193815219266714,0.048773370997570224,0.39496120931386275,2.36684243698272,2.377158139534057,3.3545229082323047,5.951924176395047,1.5714792465619536,6.155887297858107,3.6755201808326214,0.6230758993707344,3.7279581778883353,1.4349954133702922,1.786951073528823,2.2918128142541634,0.5865854381645232,0.7523469360782827,0.953996010732249,0.007916847314701957,0.05028141145172724,0.050900852733350065,-0.00043751378980931446,0.0004801923723550279,0.0006496176034724264
F14,L(chi_7)+c*L(chi_11),1,77,False,10427.150000001555,16.05194695499065,0.39193815219266714,0.048773370997570224,0.39496120931386275,5.092753149114283,1.4289714500772308,5.289432298739561,4.746937217246588,-2.051695658490961,5.17135069585804,3.6584884943545086,1.2157589935701305,3.8552053114939255,1.9799197966693274,0.7517274366541297,2.1178235385087447,0.059642903977846315,0.4507643951846595,0.4546931008505654,0.012889882148797632,0.026451501235478413,0.02942500602243622,-8.299949773907178e-05,0.0006442934999798777,0.0006496176034724266
F14,L(chi_7)+c*L(chi_11),1,77,False,14141.870000015067,16.038948515484044,0.39193815219266714,0.048773370997570224,0.39496120931386275,-2.8630685114068544,1.6633774768696206,3.3111910140562117,-6.462203129224972,0.23794456730899505,6.466582319933527,-3.7105709892684073,-2.382217329495265,4.409455348605753,-2.108576175718927,0.300766645300155,2.1299187927558565,-1.1932584670314814,0.29107064459740556,1.228245858649102,-0.09159713534544987,0.05209600280006891,0.10537565521142656,-0.00022165453207519315,-0.0006106327039651462,0.0006496176034724266
F14,L(chi_7)+c*L(chi_11),1,77,False,17350.90000002674,16.012313029420714,0.39193815219266714,0.048773370997570224,0.39496120931386275,-3.161231864282275,0.725257102540665,3.24336010404939,-5.129721630574087,1.5291312890436992,5.352783061764424,-4.864032509872166,0.12588227821394196,4.865661168336905,-2.5412327193587165,-0.1658647994513222,2.5466399167601854,-0.5626685327563,-0.1535576975646693,0.5832459551814225,-0.007105536212727227,-0.0054939867124715255,0.008981789068286545,0.0005451962143345409,-0.0003532196464192559,0.0006496176034724264
F14,L(chi_7)+c*L(chi_11),1,77,False,19537.8600000347,16.003697090215972,0.39193815219266714,0.048773370997570224,0.39496120931386275,3.242670095299819,0.1379088927357866,3.2456013633296603,5.698886587517045,-1.2202073921207583,5.828054084955613,3.9495108499698266,-0.2779302908918159,3.9592778635282206,2.663027195351566,1.8666878935373283,3.2521127801878054,0.00982767146166489,0.7319743180609002,0.7320402894834945,-0.003910449353578977,-0.009328024240128649,0.010114526700312472,0.0006490073356894049,-2.8151535705868414e-05,0.0006496176034724264
F14,L(chi_7)+c*L(chi_11),1,77,False,10781.670000002843,15.893992387982836,0.39193815219266714,0.048773370997570224,0.39496120931386275,3.208064107929046,0.8388022799101921,3.3159108228909178,6.0471343953958945,-1.9424625690514787,6.351456150218322,2.8067588667906147,-2.255417153655671,3.6006668650837423,2.902321353259466,0.8901655679398708,3.0357641502481005,0.42750470917901745,0.35002257094996436,0.5525179422830168,-0.025437560090524957,0.0009374846228553059,0.02545482941952584,0.00037377079469128364,-0.0005313176298384094,0.0006496176034724266
F14,L(chi_7)+c*L(chi_11),1,77,False,14670.430000016991,15.848478450901101,0.39193815219266714,0.048773370997570224,0.39496120931386275,4.221294292323097,-1.0913236870369296,4.3600817529362255,2.5728063404181065,-1.483070802432999,2.9696517422628648,5.461174512721868,-2.047352264117465,5.8323304391803665,1.8323578989768536,-0.3437064327937255,1.8643147754300124,0.4622210808531372,-0.2814211684990166,0.5411526602211194,0.017896457476926912,-0.03332781447857879,0.037828909687460194,0.0005768734455386574,0.00029869726910974003,0.0006496176034724266
F14,L(chi_7)+c*L(chi_11),1,77,False,16364.600000023154,15.80711707877726,0.39193815219266714,0.048773370997570224,0.39496120931386275,4.193984965325158,1.4547907021531237,4.439135712776153,4.091712214981465,0.6327487381018246,4.14034778923196,4.141037690311203,-0.590434993293738,4.182918435002494,2.0540172526638374,-1.5969098998935918,2.6017509686015035,0.9032970343539469,-0.2747569135921039,0.9441593582861394,0.02854153127393501,0.061038046377682044,0.06738146713351582,0.0003618998640260281,-0.0005394733720576032,0.0006496176034724266
F14,L(chi_7)+c*L(chi_11),1,77,False,17489.130000027246,15.797257733493945,0.39193815219266714,0.048773370997570224,0.39496120931386275,4.695178120965919,-0.04842553666268343,4.6954278420819255,3.031414986579131,-0.8793963764707923,3.156392689100409,4.214785401511486,2.0144042231531394,4.671428085184608,2.3212564517741496,1.7550338047081104,2.9100472797828116,0.6674420151622119,0.7841514175063782,1.0297437978356832,0.030885621576843672,0.04681264235360241,0.05608337636335996,-6.0852105648925256e-05,-0.0006467612016651515,0.0006496176034724266
F14,L(chi_7)+c*L(chi_11),1,77,False,14951.210000018013,15.76565127644076,0.39193815219266714,0.048773370997570224,0.39496120931386275,3.7587003886263757,-0.5396124716516232,3.7972371839301853,4.178315322477267,-2.755238501751704,5.004963350073932,4.464156345663797,-1.3319573888397824,4.658626660746195,2.2491892782265173,0.9975847030984597,2.460493375147587,0.3488628592361017,0.21590593763075772,0.4102690196183533,0.01602402998419844,0.019922528470657633,0.025567101470418088,-0.0002647902602840698,0.0005932024517818123,0.0006496176034724266
F14,L(chi_7)+c*L(chi_11),1,77,False,15800.800000021103,15.735464866374405,0.39193815219266714,0.048773370997570224,0.39496120931386275,-4.165038417286673,2.410233205159582,4.812148077597747,-5.901127766834468,-2.801181195326856,6.532222057581749,-2.9993257612607898,0.4366504891089458,3.030943528309575,-2.192168842662888,1.1313309599232366,2.466883454000772,-0.6835635503480311,0.6621948026428537,0.9517148123317264,-0.06361713447682689,0.07170674368395973,0.09585925562406467,2.871073338486571e-05,0.0006489828383938684,0.0006496176034724266
F14,L(chi_7)+c*L(chi_11),1,77,False,17522.430000027365,15.722932525437754,0.39193815219266714,0.048773370997570224,0.39496120931386275,-4.1226811005882,0.7769930504473662,4.195261333646647,-3.958672055175175,-3.3023469643026786,5.155247803264549,-3.4834599020992743,-1.5260288949158431,3.803058910620706,-3.247100313711388,0.08662602294549898,3.2482556111174428,-0.9246480490883908,0.7594839019187867,1.1965741982663474,-0.08543278964148006,0.133933272298534,0.1588612066381174,0.0002709207117578449,0.000590427809881853,0.0006496176034724266
F14,L(chi_7)+c*L(chi_11),1,77,False,12874.980000010459,15.714688468357446,0.39193815219266714,0.048773370997570224,0.39496120931386275,4.682796245531559,-0.24312395458678907,4.689103318808233,5.776353677909744,-2.075667122728678,6.13796837859875,4.040966860282132,-1.0087111734054102,4.164962352441058,0.5573527346851562,0.05628868743399226,0.5601879034699552,-0.08515284041632369,0.011690142964862786,0.08595153095499126,0.019871995469665307,0.007675764531896361,0.02130290039162547,0.0006418554701982041,-0.00010012285512259888,0.0006496176034724263
F14,L(chi_7)+c*L(chi_11),1,77,False,19691.210000035255,15.657068682055892,0.39193815219266714,0.048773370997570224,0.39496120931386275,4.511319096334166,2.8469708102797058,5.334533042688366,3.308638570811037,-0.9985421965728296,3.4560346801782806,0.6267651725649116,3.4391795123770823,3.4958246952464007,4.6043987359714125,1.3931970315696423,4.81055981031206,0.566955627990408,-0.0317506898072186,0.5678439842185811,0.1044460585044672,0.07851805369413199,0.13066776149086345,0.0004634799984254695,-0.00045518053759007046,0.0006496176034724264
F14,L(chi_7)+c*L(chi_11),1,77,False,17969.36000002899,15.62865989096522,0.39193815219266714,0.048773370997570224,0.39496120931386275,4.871994958616514,0.7550628124136028,4.930157677749737,4.37423994211586,-0.5426142153123468,4.407766470431572,3.352752330890344,1.9680206166437904,3.8876796858570586,2.064315751996722,1.5920064488507313,2.606891646602157,-0.16471908032535615,0.9636681333414693,0.977644437738518,-0.0239698493685077,0.03735205590950551,0.04438163763783142,-0.00056367369716797,0.00032291638834573016,0.0006496176034724266
F14,L(chi_7)+c*L(chi_11),1,77,False,19970.400000036272,15.596899632839323,0.39193815219266714,0.048773370997570224,0.39496120931386275,-4.8624681609157685,1.8007053349757436,5.185184309099308,-4.214924005790707,-1.3443666387007165,4.424127714458777,-2.104339800833343,4.094355713375545,4.603476371724121,-4.220438611964114,-0.13922110324126835,4.222734255544065,-0.10112604647027874,-0.14915455171862974,0.1802042107529521,0.17632649120150118,0.18268598041942946,0.253899978222215,-0.0005663209883911217,-0.0003182507955197628,0.0006496176034724266
F14,L(chi_7)+c*L(chi_11),1,77,False,16220.51000002263,15.596000152417576,0.39193815219266714,0.048773370997570224,0.39496120931386275,3.498290729878155,-1.2011585091181542,3.6987592236827718,4.0651060998847175,-2.6484333633321078,4.85173029787627,3.4702740405751267,-2.4502779626126894,4.248136533911664,2.49321217884334,0.03462318903030438,2.493452573030292,0.5078728128239881,0.31918873288960586,0.5998468481282717,0.01953865245197041,0.021059516529522787,0.028727376770184446,0.00014233600503296803,-0.000633832385108645,0.0006496176034724266
